BatchID,Start Date,Start Time,Start Date+Time, Num Nodes, Duration (s), Bytes Read, Bytes Written,Bytes Read (GB),Bytes Written (GB), Opens, Closes, GetAttr, SetAttr,Avg. GB Read/node,Avg. GB Written/node
3037617,10/27/16,23:22:05,10/27/16 23:22,25,5678,13178499072,4509595819,12.27343369,4.199888389,"104,763","24,153","17,301","5,925",0.49094,0.16800
3037629,10/27/16,23:45:11,10/27/16 23:45,15,5774,12591833088,2406652266,11.72705841,2.241369585,"62,696","14,462","10,743","3,555",0.78180,0.14942
3037640,10/28/16,0:03:17,10/28/16 0:03,15,5871,3362840576,2525600822,3.131889343,2.35214906,"62,649","14,459","11,433","3,555",0.20879,0.15681
3037643,10/28/16,0:04:57,10/28/16 0:04,15,5679,2621239296,2455356554,2.44121933,2.286728987,"62,687","14,453","10,242","3,555",0.16275,0.15245
3037645,10/28/16,0:07:48,10/28/16 0:07,29,5946,5673484288,5096874714,5.283843994,4.746834481,"121,347","27,989","20,200","6,873",0.18220,0.16368
3037646,10/28/16,0:08:53,10/28/16 0:08,29,6080,18374561792,5727776962,17.1126442,5.334407987,"121,419","28,105","20,086","6,873",0.59009,0.18395
3037649,10/28/16,0:11:41,10/28/16 0:11,31,6437,18293915648,6309089722,17.03753662,5.875797683,"129,669","30,179","22,170","7,347",0.54960,0.18954
3037653,10/28/16,0:47:22,10/28/16 0:47,300,6768,2.50334E+11,65122192609,233.1420937,60.64976809,"1,257,379","291,307","286,811","71,100",0.77714,0.20217
3037655,10/28/16,0:49:18,10/28/16 0:49,246,6887,2.04459E+11,58933554044,190.417141,54.88614928,"1,027,913","239,644","220,061","58,132",0.77405,0.22311
3037656,10/28/16,0:55:25,10/28/16 0:55,240,6991,2.02934E+11,56539074300,188.9973145,52.65611624,"1,005,302","234,394","221,225","56,880",0.78749,0.21940
3037659,10/28/16,1:08:49,10/28/16 1:08,15,6450,3714764800,2344364876,3.459644318,2.183359932,"62,527","14,469","10,292","3,555",0.23064,0.14556
3037661,10/28/16,1:09:30,10/28/16 1:09,85,6567,72054534144,19752783313,67.10601425,18.39621301,"355,704","82,202","62,657","20,145",0.78948,0.21643
3037664,10/28/16,1:12:28,10/28/16 1:12,92,6665,75694940160,21875352089,70.49640656,20.37300923,"385,430","89,102","68,579","21,804",0.76627,0.22145
3037667,10/28/16,1:16:45,10/28/16 1:16,172,6018,1.40668E+11,34838317965,131.0076599,32.44571198,"720,105","166,397","130,866","40,764",0.76167,0.18864
3037668,10/28/16,1:17:02,10/28/16 1:17,172,6635,1.46611E+11,37869060430,136.5421448,35.26831086,"720,129","166,773","136,285","40,764",0.79385,0.20505
3037669,10/28/16,1:19:36,10/28/16 1:19,15,6373,2838237184,2754577335,2.643314362,2.565400056,"62,667","14,477","10,329","3,555",0.17622,0.17103
3037675,10/28/16,1:35:33,10/28/16 1:35,15,6228,5199679488,2844020876,4.842578888,2.648700844,"63,157","14,939","11,858","3,555",0.32284,0.17658
3037676,10/28/16,1:38:49,10/28/16 1:38,15,6256,6976610304,2846105247,6.49747467,2.650642066,"63,020","14,874","11,186","3,555",0.43316,0.17671
3037678,10/28/16,1:40:18,10/28/16 1:40,217,6700,1.82901E+11,52461716927,170.3402634,48.85878128,"909,057","211,681","184,127","51,429",0.78498,0.22516
3037679,10/28/16,1:48:23,10/28/16 1:48,300,6674,2.53349E+11,68759150206,235.9492073,64.0369488,"1,254,385","291,056","315,882","70,905",0.78650,0.21346
3037686,10/28/16,2:03:43,10/28/16 2:03,232,6731,1.91444E+11,53631266548,178.2965736,49.94800924,"966,862","225,268","195,872","54,625",0.76852,0.21529
3037692,10/28/16,2:25:13,10/28/16 2:25,300,6638,2.44788E+11,73178339765,227.9762344,68.1526398,"1,250,795","289,777","254,076","70,736",0.75992,0.22718
3037693,10/28/16,2:26:34,10/28/16 2:26,300,6614,2.41656E+11,71095415622,225.0594902,66.21276552,"1,255,028","291,471","261,386","70,904",0.75020,0.22071
3037695,10/28/16,2:37:21,10/28/16 2:37,300,6772,2.35425E+11,70476214544,219.2564468,65.63608958,"1,258,015","292,323","319,282","71,100",0.73085,0.21879
3037697,10/28/16,2:46:15,10/28/16 2:46,300,6713,2.54857E+11,74348953085,237.3545189,69.24285841,"1,260,185","294,169","284,646","71,100",0.79118,0.23081
3037700,10/28/16,2:53:57,10/28/16 2:53,197,6482,1.63354E+11,44042575544,152.1349716,41.01784485,"826,293","191,815","162,257","46,689",0.77226,0.20821
3037701,10/28/16,3:03:50,10/28/16 3:03,74,6065,61455085568,15363803691,57.23450851,14.30865721,"309,641","71,449","52,502","17,538",0.77344,0.19336
3037703,10/28/16,3:07:59,10/28/16 3:07,24,3861,11747721216,3088006767,10.94091797,2.875930413,"100,468","23,188","16,631","5,688",0.45587,0.11983
3037704,10/28/16,3:10:39,10/28/16 3:10,61,5950,37301628928,12266815917,34.73984909,11.42436258,"255,505","58,975","43,033","14,457",0.56951,0.18728
3037708,10/28/16,3:20:13,10/28/16 3:20,15,6319,3407081472,2903817672,3.173091888,2.704390951,"62,834","14,512","13,527","3,555",0.21154,0.18029
3037746,10/28/16,3:44:22,10/28/16 3:44,15,6064,3853271040,2558970152,3.588638306,2.38322667,"62,691","14,501","11,678","3,555",0.23924,0.15888
3037752,10/28/16,3:56:51,10/28/16 3:56,15,5687,5468008448,2348271812,5.092479706,2.18699855,"62,853","14,531","12,706","3,555",0.33950,0.14580
3037758,10/28/16,4:10:21,10/28/16 4:10,15,6614,4266004480,2852621291,3.973026276,2.656710605,"62,956","14,722","12,918","3,555",0.26487,0.17711
3037759,10/28/16,4:10:24,10/28/16 4:10,15,5571,4112977920,2468764362,3.830509186,2.299215982,"62,703","14,513","11,535","3,555",0.25537,0.15328
3037772,10/28/16,4:31:11,10/28/16 4:31,15,6380,2986385408,2741485356,2.781288147,2.5532072,"62,705","14,603","10,771","3,555",0.18542,0.17021
3037773,10/28/16,4:31:15,10/28/16 4:31,15,6417,6956855296,3081635742,6.479076385,2.869996933,"63,190","14,912","11,207","3,555",0.43194,0.19133
3037774,10/28/16,4:31:18,10/28/16 4:31,15,6766,3424047104,2817067578,3.188892365,2.62359863,"63,252","14,886","11,283","3,555",0.21259,0.17491
3037786,10/28/16,4:42:58,10/28/16 4:42,15,6789,5816504320,2626201257,5.417041779,2.445840516,"63,043","14,897","11,497","3,555",0.36114,0.16306
3037787,10/28/16,4:43:01,10/28/16 4:43,15,6564,5673431040,2563368674,5.283794403,2.387323113,"62,915","14,917","11,324","3,555",0.35225,0.15915
3037789,10/28/16,4:43:04,10/28/16 4:43,15,6240,5443424256,2710018430,5.069583893,2.523901341,"63,043","14,897","11,199","3,555",0.33797,0.16826
3037790,10/28/16,4:43:09,10/28/16 4:43,15,6331,3858935808,2578961796,3.593914032,2.40184534,"62,763","14,705","11,158","3,555",0.23959,0.16012
3037801,10/28/16,4:47:25,10/28/16 4:47,25,6946,14855434240,4708704449,13.83520126,4.385322751,"104,528","24,270","17,633","5,925",0.55341,0.17541
3037802,10/28/16,4:48:06,10/28/16 4:48,25,6303,12219289600,5038324485,11.38010025,4.692305331,"104,346","24,264","17,628","5,925",0.45520,0.18769
3037810,10/28/16,5:00:37,10/28/16 5:00,96,6786,80463990784,23243745311,74.93793106,21.64742473,"398,782","92,721","72,929","22,576",0.78060,0.22549
3037812,10/28/16,5:04:11,10/28/16 5:04,17,6298,6089068544,3290838089,5.670886993,3.064831802,"71,040","16,410","12,393","4,029",0.33358,0.18028
3037814,10/28/16,5:06:35,10/28/16 5:06,15,6409,3437285376,2541392072,3.201221466,2.366855808,"62,586","14,528","11,086","3,555",0.21341,0.15779
3037815,10/28/16,5:16:01,10/28/16 5:16,64,5780,36173193216,13333486333,33.68891144,12.41777682,"267,406","61,766","45,463","15,168",0.52639,0.19403
3037820,10/28/16,5:26:31,10/28/16 5:26,15,6307,4306083840,2760407081,4.010353088,2.57082943,"62,589","14,531","10,778","3,555",0.26736,0.17139
3037832,10/28/16,5:44:29,10/28/16 5:44,15,6246,5408903168,2732979346,5.037433624,2.545285361,"62,665","14,563","10,373","3,555",0.33583,0.16969
3037836,10/28/16,5:49:12,10/28/16 5:49,16,5595,2639994880,2470143113,2.458686829,2.300500044,"66,831","15,443","11,326","3,792",0.15367,0.14378
3037843,10/28/16,6:03:10,10/28/16 6:03,15,5596,6233485312,2554036273,5.80538559,2.378631637,"62,706","14,472","10,872","3,555",0.38703,0.15858
3037844,10/28/16,6:03:13,10/28/16 6:03,15,5675,2431463424,2518098229,2.264476776,2.345161726,"62,645","14,455","11,541","3,555",0.15097,0.15634
3037852,10/28/16,6:11:02,10/28/16 6:11,15,5803,4375465984,2552729255,4.074970245,2.377414382,"62,728","14,494","10,695","3,555",0.27166,0.15849
3037867,10/28/16,6:26:51,10/28/16 6:26,17,6675,8854564864,3077469915,8.246456146,2.866117205,"71,442","16,952","12,647","4,029",0.48509,0.16860
3037875,10/28/16,6:51:30,10/28/16 6:51,70,6584,59048873984,15502857747,54.99354935,14.43816139,"293,260","68,720","58,230","16,590",0.78562,0.20626
3037878,10/28/16,6:55:57,10/28/16 6:55,36,6450,20538908672,8094546311,19.1283493,7.538633711,"150,269","34,833","25,853","8,532",0.53134,0.20941
3037879,10/28/16,6:57:04,10/28/16 6:57,36,6623,25399365632,8429447827,23.65500259,7.850535053,"150,251","34,815","25,490","8,532",0.65708,0.21807
3037880,10/28/16,6:59:09,10/28/16 6:59,19,6183,7452815360,3481638018,6.940975189,3.242528083,"79,465","18,483","14,043","4,503",0.36531,0.17066
3037885,10/28/16,7:12:19,10/28/16 7:12,15,6475,4232396800,2917987558,3.941726685,2.717587685,"63,143","14,881","11,242","3,555",0.26278,0.18117
3037886,10/28/16,7:16:58,10/28/16 7:16,15,6367,6198284288,2765676476,5.772602081,2.575736936,"59,954","13,987","10,109","3,345",0.38484,0.17172
3037887,10/28/16,7:17:01,10/28/16 7:17,15,6357,3280007168,2869331993,3.05474472,2.672273659,"62,545","14,487","10,553","3,555",0.20365,0.17815
3037888,10/28/16,7:17:04,10/28/16 7:17,15,6240,3766288384,2883325726,3.507629395,2.685306339,"62,786","14,508","10,520","3,555",0.23384,0.17902
3037893,10/28/16,7:25:17,10/28/16 7:25,93,5974,76246077440,20020021409,71.00969315,18.64509788,"389,339","90,077","68,004","22,041",0.76355,0.20048
3037894,10/28/16,7:26:14,10/28/16 7:26,67,5839,55240822784,13619569787,51.4470253,12.6842128,"277,611","64,252","48,143","15,746",0.76787,0.18932
3037898,10/28/16,7:30:54,10/28/16 7:30,79,6569,61037342720,18805353105,56.84545517,17.51384987,"331,773","77,599","58,971","18,723",0.71956,0.22169
3037901,10/28/16,7:39:58,10/28/16 7:39,15,6245,4183379968,2588021162,3.896076202,2.410282532,"62,679","14,489","10,409","3,555",0.25974,0.16069
3037904,10/28/16,7:42:14,10/28/16 7:42,18,6010,10084470784,3245828685,9.391895294,3.022913528,"75,249","17,421","12,417","4,266",0.52177,0.16794
3037993,10/28/16,8:29:56,10/28/16 8:29,26,6679,15808581632,5292277332,14.72288895,4.92881735,"108,815","25,315","18,859","6,162",0.56626,0.18957
3038005,10/28/16,8:36:02,10/28/16 8:36,52,6550,28838760448,11583698609,26.85818863,10.78816001,"218,048","51,136","38,928","12,324",0.51650,0.20746
3038022,10/28/16,8:52:03,10/28/16 8:52,300,6665,2.24888E+11,66787591363,209.4434662,62.20079154,"1,252,526","290,165","251,245","70,918",0.69814,0.20734
3038045,10/28/16,8:55:13,10/28/16 8:55,196,6064,1.42367E+11,41101647043,132.5896988,38.27889175,"812,527","188,144","150,839","45,895",0.67648,0.19530
3038084,10/28/16,9:07:46,10/28/16 9:07,15,5493,6486630400,2379075449,6.041145325,2.215686672,"62,656","14,510","10,870","3,555",0.40274,0.14771
3038157,10/28/16,9:13:17,10/28/16 9:13,70,6341,57411506176,14233583045,53.46863174,13.25605721,"292,589","67,585","54,584","16,590",0.76384,0.18937
3038212,10/28/16,9:21:15,10/28/16 9:21,15,6632,3448991744,2476644898,3.212123871,2.306555303,"62,695","14,593","10,470","3,555",0.21414,0.15377
3038213,10/28/16,9:21:18,10/28/16 9:21,15,5903,5062647808,2163702507,4.714958191,2.01510499,"59,982","13,883","12,669","3,407",0.31433,0.13434
3038214,10/28/16,9:21:21,10/28/16 9:21,15,6255,5165187072,2892656883,4.810455322,2.693996656,"62,659","14,601","11,295","3,555",0.32070,0.17960
3038219,10/28/16,9:22:50,10/28/16 9:22,15,5498,6353010688,2113559660,5.916702271,1.968405824,"62,503","14,489","10,499","3,555",0.39445,0.13123
3038235,10/28/16,9:26:14,10/28/16 9:26,32,5947,21219168256,5868148746,19.76189041,5.465139398,"134,060","30,888","22,246","7,584",0.61756,0.17079
3038240,10/28/16,9:28:41,10/28/16 9:28,21,5871,10205958144,3528924730,9.505039215,3.286567265,"87,995","20,265","15,157","4,977",0.45262,0.15650
3038260,10/28/16,9:37:06,10/28/16 9:37,15,5796,6290726912,2522444146,5.858695984,2.349209176,"62,596","14,494","10,458","3,555",0.39058,0.15661
3038263,10/28/16,9:37:09,10/28/16 9:37,15,6302,7728779264,2792029175,7.197986603,2.6002798,"62,909","14,815","11,630","3,555",0.47987,0.17335
3038269,10/28/16,9:37:12,10/28/16 9:37,15,6596,4651651072,2757321218,4.332187653,2.567955496,"62,735","14,589","10,820","3,555",0.28881,0.17120
3038272,10/28/16,9:37:24,10/28/16 9:37,15,5611,4520398848,2567420129,4.209949493,2.391096325,"62,586","14,484","10,501","3,555",0.28066,0.15941
3038274,10/28/16,9:38:57,10/28/16 9:38,15,6426,5284323328,2752879792,4.921409607,2.563819095,"62,572","14,470","11,916","3,555",0.32809,0.17092
3038277,10/28/16,9:44:13,10/28/16 9:44,51,6610,36325376000,12496396479,33.8306427,11.63817614,"214,369","50,659","45,767","12,087",0.66335,0.22820
3038309,10/28/16,10:22:51,10/28/16 10:22,15,6012,3140489216,2522091374,2.924808502,2.348880632,"62,873","14,727","14,031","3,555",0.19499,0.15659
3038314,10/28/16,10:22:55,10/28/16 10:22,15,6294,3875123200,2911629516,3.608989716,2.711666297,"62,813","14,623","10,864","3,555",0.24060,0.18078
3038342,10/28/16,10:46:00,10/28/16 10:46,15,6071,4688318464,2730170774,4.366336823,2.542669674,"62,982","14,572","10,656","3,555",0.29109,0.16951
3038355,10/28/16,10:59:29,10/28/16 10:59,15,6222,7821025280,2896252117,7.2838974,2.697344978,"62,699","14,597","10,964","3,555",0.48559,0.17982
3038356,10/28/16,11:00:14,10/28/16 11:00,15,6827,3428634624,2838843022,3.193164825,2.643878592,"62,771","14,625","10,772","3,555",0.21288,0.17626
3038393,10/28/16,11:18:58,10/28/16 11:18,15,6193,7430598656,2900780058,6.920284271,2.701561952,"62,656","14,598","10,699","3,555",0.46135,0.18010
3038415,10/28/16,11:28:17,10/28/16 11:28,15,6476,3634532352,2646237128,3.384922028,2.464500375,"62,702","14,600","10,595","3,555",0.22566,0.16430
3038428,10/28/16,11:28:19,10/28/16 11:28,15,6919,5866397696,2696388269,5.463508606,2.511207265,"62,676","14,618","10,669","3,555",0.36423,0.16741
3038564,10/28/16,12:09:52,10/28/16 12:09,15,6345,3609624576,2638472609,3.361724854,2.457269103,"62,703","14,601","10,558","3,555",0.22411,0.16382
3038602,10/28/16,12:27:57,10/28/16 12:27,15,6732,5034512384,2527911831,4.688755035,2.354301355,"62,646","14,588","11,429","3,555",0.31258,0.15695
3038632,10/28/16,12:44:02,10/28/16 12:44,15,6624,4157775872,2824264631,3.87223053,2.630301408,"62,735","14,589","10,656","3,555",0.25815,0.17535
3038633,10/28/16,12:46:51,10/28/16 12:46,15,6391,5503889408,2692901335,5.125896454,2.507959804,"62,983","14,889","10,598","3,555",0.34173,0.16720
3038634,10/28/16,12:46:54,10/28/16 12:46,15,6513,7115366400,2825269427,6.626701355,2.631237197,"62,744","14,598","11,149","3,555",0.44178,0.17542
3038645,10/28/16,12:56:06,10/28/16 12:56,15,6485,6224392192,2919672369,5.796916962,2.719156788,"62,956","14,914","11,289","3,555",0.38646,0.18128
3038654,10/28/16,12:59:38,10/28/16 12:59,23,6814,9842012160,5056595507,9.166088104,4.709321546,"95,748","22,194","16,360","5,451",0.39853,0.20475
3038655,10/28/16,13:02:24,10/28/16 13:02,15,6639,3271380992,2892815525,3.046710968,2.694144403,"62,547","14,489","10,404","3,555",0.20311,0.17961
3038662,10/28/16,13:10:01,10/28/16 13:10,15,6734,4974256128,2679581910,4.632637024,2.495555123,"62,565","14,463","10,982","3,555",0.30884,0.16637
3038671,10/28/16,13:15:44,10/28/16 13:15,15,6993,3014705152,2371836825,2.807662964,2.208945178,"59,652","13,861","11,327","3,354",0.18718,0.14726
3038686,10/28/16,13:29:12,10/28/16 13:29,34,6978,15549349888,6703131241,14.48146057,6.242777445,"141,639","32,775","24,314","8,058",0.42593,0.18361
3038687,10/28/16,13:30:18,10/28/16 13:30,15,6938,4570722304,2423364033,4.256816864,2.25693363,"62,554","14,496","11,483","3,555",0.28379,0.15046
3038704,10/28/16,13:42:26,10/28/16 13:42,15,7125,3673563136,1939904972,3.421272278,1.806677293,"59,367","13,788","11,000","3,235",0.22808,0.12045
3038721,10/28/16,13:46:17,10/28/16 13:46,15,7118,1426042880,2074798397,1.328105927,1.932306585,"60,074","14,093","10,403","3,439",0.08854,0.12882
3038736,10/28/16,13:48:00,10/28/16 13:48,15,7153,3631091712,2285083217,3.381717682,2.128149585,"60,223","14,110","10,348","3,439",0.22545,0.14188
3038749,10/28/16,13:56:51,10/28/16 13:56,15,7121,3859296256,2097638265,3.594249725,1.95357787,"57,657","13,753","10,164","3,323",0.23962,0.13024
3038750,10/28/16,13:57:12,10/28/16 13:57,35,7181,8664539136,6045188093,8.069480896,5.630020139,"126,541","30,855","23,975","7,364",0.23056,0.16086
3038756,10/28/16,14:01:28,10/28/16 14:01,35,7138,12529827840,5290293748,11.66931152,4.926969994,"108,438","28,002","21,299","6,269",0.33341,0.14077
3038764,10/28/16,14:07:41,10/28/16 14:07,15,7129,4770037760,1403745229,4.442443848,1.307339621,"37,993","10,747","8,144","2,323",0.29616,0.08716
3038829,10/28/16,15:07:44,10/28/16 15:07,15,7156,492142592,1095784927,0.458343506,1.020529239,"29,467","8,903","7,216","1,946",0.03056,0.06804
3038837,10/28/16,15:11:32,10/28/16 15:11,29,7170,10700562432,4494328528,9.965675354,4.185669616,"105,322","25,220","18,862","5,948",0.34364,0.14433
3038851,10/28/16,15:11:47,10/28/16 15:11,20,7151,4282429440,2617826167,3.988323212,2.438040606,"74,076","17,602","13,924","4,092",0.19942,0.12190
3038858,10/28/16,15:12:18,10/28/16 15:12,15,7153,4903612416,2112553697,4.56684494,1.967468948,"56,896","13,495","9,853","3,212",0.30446,0.13116
3038862,10/28/16,15:18:53,10/28/16 15:18,15,7119,1800409088,1654005297,1.676761627,1.540412472,"51,496","12,764","9,620","2,984",0.11178,0.10269
3038883,10/28/16,15:26:44,10/28/16 15:26,15,7114,1612308480,1957154439,1.501579285,1.822742111,"62,423","14,453","10,328","3,555",0.10011,0.12152
3039035,10/28/16,15:29:57,10/28/16 15:29,15,7146,1819496448,1795254252,1.694538116,1.671960812,"50,687","12,653","9,443","2,858",0.11297,0.11146
3039041,10/28/16,15:36:03,10/28/16 15:36,15,7116,869126144,1527034341,0.809436798,1.422161554,"45,602","11,899","8,990","2,737",0.05396,0.09481
3039077,10/28/16,15:41:41,10/28/16 15:41,15,7095,1003827200,1459394834,0.934886932,1.359167354,"50,810","12,557","10,120","2,806",0.06233,0.09061
3039102,10/28/16,15:52:53,10/28/16 15:52,15,7158,8282112,1017710822,0.007713318,0.947817063,"28,004","8,818","7,408","1,733",0.00051,0.06319
3039106,10/28/16,15:52:56,10/28/16 15:52,15,7155,7458816,953218975,0.006946564,0.88775435,"25,267","7,909","6,321","1,662",0.00046,0.05918
3039114,10/28/16,15:57:48,10/28/16 15:57,15,7103,362553344,994566626,0.337654114,0.926262351,"27,706","8,762","7,223","1,839",0.02251,0.06175
3039115,10/28/16,15:59:33,10/28/16 15:59,15,7175,2908524544,1926688282,2.708774567,1.794368291,"56,463","13,571","10,036","3,218",0.18058,0.11962
3039126,10/28/16,16:09:43,10/28/16 16:09,26,7188,3837423616,2479533771,3.573879242,2.309245775,"48,314","15,830","13,904","3,152",0.13746,0.08882
3039127,10/28/16,16:10:30,10/28/16 16:10,16,7115,9318400,1013536615,0.008678436,0.94392953,"26,537","8,762","7,124","1,782",0.00054,0.05900
3039128,10/28/16,16:12:16,10/28/16 16:12,15,7119,6340608,990068301,0.005905151,0.922072959,"24,585","8,042","6,597","1,650",0.00039,0.06147
3039129,10/28/16,16:12:20,10/28/16 16:12,15,7116,31023104,980789301,0.028892517,0.913431217,"27,754","8,805","7,454","1,717",0.00193,0.06090
3039136,10/28/16,16:15:08,10/28/16 16:15,15,7133,5947392,916483826,0.00553894,0.853542076,"24,417","7,875","5,914","1,661",0.00037,0.05690
3039141,10/28/16,16:15:29,10/28/16 16:15,41,7072,78000128,4051845659,0.07264328,3.773575331,"63,397","19,649","14,935","4,297",0.00177,0.09204
3039153,10/28/16,16:25:39,10/28/16 16:25,15,7142,8265728,889378079,0.007698059,0.828297882,"24,553","8,079","6,373","1,649",0.00051,0.05522
3039327,10/28/16,17:16:54,10/28/16 17:16,20,7138,19513344,1412259519,0.018173218,1.315269171,"32,668","10,166","7,658","2,118",0.00091,0.06576
3039354,10/28/16,17:26:51,10/28/16 17:26,15,7107,603635712,891754544,0.562179565,0.830511138,"23,850","7,543","5,602","1,618",0.03748,0.05537
3039415,10/28/16,18:06:41,10/28/16 18:06,15,7129,2133979136,991630098,1.987422943,0.923527496,"25,143","8,292","6,464","1,711",0.13249,0.06157
3039417,10/28/16,18:10:17,10/28/16 18:10,15,7152,12234752,995210465,0.011394501,0.926861973,"25,083","8,250","6,444","1,707",0.00076,0.06179
3039426,10/28/16,18:17:07,10/28/16 18:17,15,7091,303951872,1044198063,0.28307724,0.972485228,"27,583","8,655","6,757","1,827",0.01887,0.06483
3039440,10/28/16,18:34:27,10/28/16 18:34,15,7128,83636224,1118579714,0.077892303,1.041758539,"27,409","8,585","7,002","1,817",0.00519,0.06945
3039444,10/28/16,18:37:47,10/28/16 18:37,15,7174,22806528,1041292518,0.021240234,0.969779229,"25,130","8,291","6,370","1,711",0.00142,0.06465
3039457,10/28/16,18:59:52,10/28/16 18:59,15,7144,66322432,956468433,0.061767578,0.890780644,"27,059","8,339","6,334","1,796",0.00412,0.05939
3039468,10/28/16,19:15:19,10/28/16 19:15,15,7130,105533440,1146038245,0.098285675,1.067331289,"29,048","8,783","6,866","1,836",0.00655,0.07116
3039473,10/28/16,19:20:27,10/28/16 19:20,15,7177,2181312512,962008747,2.031505585,0.895940463,"27,272","8,430","6,578","1,718",0.13543,0.05973
3039479,10/28/16,19:30:23,10/28/16 19:30,15,7098,24903680,924745461,0.023193359,0.861236324,"25,065","8,189","6,386","1,715",0.00155,0.05742
3039480,10/28/16,19:30:26,10/28/16 19:30,15,7153,2144059392,981122045,1.996810913,0.913741109,"25,751","8,148","6,044","1,705",0.13312,0.06092
3039481,10/28/16,19:30:49,10/28/16 19:30,23,7133,174231552,2119530093,0.162265778,1.973966223,"45,650","13,817","10,362","2,920",0.00706,0.08582
3039485,10/28/16,19:37:43,10/28/16 19:37,15,7174,293969920,1076711247,0.273780823,1.002765491,"27,558","8,551","6,426","1,835",0.01825,0.06685
3039500,10/28/16,19:49:12,10/28/16 19:49,15,7126,2207080448,997304310,2.055503845,0.928812018,"27,208","8,691","6,581","1,763",0.13703,0.06192
3039501,10/28/16,19:49:17,10/28/16 19:49,15,7123,2212777984,967123867,2.060810089,0.90070429,"25,407","8,391","6,269","1,737",0.13739,0.06005
3039532,10/28/16,20:04:08,10/28/16 20:04,15,7095,974344192,1226842418,0.907428741,1.142586039,"34,462","10,140","7,569","2,151",0.06050,0.07617
3039542,10/28/16,20:07:20,10/28/16 20:07,16,7122,2804183040,1314085857,2.611598969,1.223837824,"32,536","10,006","7,473","2,126",0.16322,0.07649
3039546,10/28/16,20:12:06,10/28/16 20:12,15,7103,1321549824,1617473749,1.230789185,1.506389816,"42,272","11,138","8,177","2,513",0.08205,0.10043
3039550,10/28/16,20:16:56,10/28/16 20:16,16,7148,4282175488,1820593506,3.9880867,1.695559831,"51,261","13,007","9,511","3,022",0.24926,0.10597
3039552,10/28/16,20:17:14,10/28/16 20:17,16,7112,3859947520,1712526633,3.594856262,1.594914713,"45,943","12,008","8,924","2,674",0.22468,0.09968
3039556,10/28/16,20:25:04,10/28/16 20:25,36,7099,8722182144,5297277252,8.123165131,4.933473889,"109,006","28,122","21,332","6,356",0.22564,0.13704
3039563,10/28/16,20:40:00,10/28/16 20:40,20,7148,2860158976,3411517103,2.663730621,3.177222892,"81,129","18,918","13,544","4,620",0.13319,0.15886
3039564,10/28/16,20:40:15,10/28/16 20:40,15,7099,2454577152,2234991529,2.286003113,2.081498065,"62,029","14,349","10,467","3,461",0.15240,0.13877
3039565,10/28/16,20:40:56,10/28/16 20:40,15,7075,3321757696,2475894133,3.09362793,2.305856098,"62,663","14,517","10,393","3,555",0.20624,0.15372
3039566,10/28/16,20:42:49,10/28/16 20:42,15,7110,2250330112,2554327706,2.095783234,2.378903056,"57,885","13,761","10,093","3,319",0.13972,0.15859
3039569,10/28/16,20:54:34,10/28/16 20:54,117,7130,79011188736,26761404594,73.58490372,24.92350023,"475,784","110,882","88,315","26,909",0.62893,0.21302
3039580,10/28/16,21:30:24,10/28/16 21:30,15,5990,3573506048,2502664191,3.328086853,2.330787658,"62,698","14,464","10,577","3,555",0.22187,0.15539
3039581,10/28/16,21:32:40,10/28/16 21:32,15,5966,5716938752,2506594250,5.324314117,2.33444781,"62,640","14,494","10,603","3,555",0.35495,0.15563
3039582,10/28/16,21:33:31,10/28/16 21:33,23,5990,8472530944,4131563684,7.890659332,3.847818527,"96,068","22,206","17,277","5,451",0.34307,0.16730
3039584,10/28/16,21:37:52,10/28/16 21:37,15,5784,9709166592,2329364650,9.042366028,2.169389883,"62,770","14,448","10,444","3,555",0.60282,0.14463
3039656,10/28/16,22:48:29,10/28/16 22:48,15,5799,3438116864,2521611066,3.20199585,2.34843331,"62,692","14,502","10,357","3,555",0.21347,0.15656
3039661,10/28/16,22:58:01,10/28/16 22:58,15,5642,5486895104,2276837103,5.110069275,2.120469793,"62,879","14,469","10,293","3,555",0.34067,0.14136
3039665,10/28/16,22:59:34,10/28/16 22:59,15,5556,8155820032,2430212191,7.59569931,2.263311475,"62,821","14,455","11,036","3,555",0.50638,0.15089
3039666,10/28/16,23:02:36,10/28/16 23:02,15,5590,7453106176,2550539705,6.941246033,2.375375205,"62,751","14,473","10,292","3,555",0.46275,0.15836
3039667,10/28/16,23:05:31,10/28/16 23:05,19,5735,8997367808,3417700901,8.379451752,3.182982002,"79,480","18,322","13,024","4,503",0.44102,0.16753
3039668,10/28/16,23:10:58,10/28/16 23:10,15,6523,4375494656,2611440098,4.074996948,2.432093116,"62,839","14,649","11,134","3,555",0.27167,0.16214
3039669,10/28/16,23:14:13,10/28/16 23:14,15,6211,8730411008,2653343641,8.130828857,2.471118831,"62,978","14,892","11,192","3,555",0.54206,0.16474
3039674,10/28/16,23:20:34,10/28/16 23:20,26,6530,14702313472,5419586193,13.69259644,5.047382967,"108,896","25,396","19,115","6,162",0.52664,0.19413
3039712,10/28/16,23:50:54,10/28/16 23:50,15,6653,2646503424,2457364148,2.464748383,2.288598705,"62,779","14,649","10,889","3,555",0.16432,0.15257
3039822,10/29/16,1:00:23,10/29/16 1:00,15,6347,2055413760,2888943581,1.914253235,2.690538374,"63,150","14,792","10,889","3,555",0.12762,0.17937
